ma_san_pham,ten_san_pham,gia_ban,gia_goc,hinh_anh
422211998,"Combo Garnier Sữa Rửa Mặt Và Serum Cho Da Dầu, Mụn 2 Món",339000,438000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-garnier-sua-rua-mat-va-serum-cho-da-dau-mun-2-mon-1732693434_img_380x380_64adc6_fit_center.jpg
422203145,Tinh Chất Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Hồng),158000,199000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-chat-chong-nang-sunplay-hieu-chinh-sac-da-50g-hong-1711610523_img_380x380_64adc6_fit_center.jpg
204900157,Kem Dưỡng La Roche-Posay Làm Dịu Da Cho Trẻ Em 75ml,293000,325000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-la-roche-posay-giam-ngua-75ml_4bd4JbyMbAmPL3Ws_img_380x380_64adc6_fit_center.png
201600165,Combo Vichy Kem Chống Nắng Ngừa Lão Hóa & Gel Rửa Mặt Da Dầu 50ml+50ml,425000,605000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-vichy-kem-chong-nang-ngua-lao-hoa-50ml-gel-rua-mat-50ml_PsBetXTw36eeqmX2_img_380x380_64adc6_fit_center.png
422207423,Combo 2 Sữa Rửa Mặt Cetaphil Dịu Nhẹ Không Xà Phòng 59ml,77000,218000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-2-sua-rua-mat-cetaphil-diu-nhe-khong-xa-phong-59ml_wAis2Rhvu8HaP9S2_img_380x380_64adc6_fit_center.png
343100041,Sữa Rửa Mặt B.O.M Từ 8 Loại Trà Làm Sạch Sâu Da 150ml,257000,348000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-rua-mat-b-o-m-tu-8-loai-tra-lam-sach-sau-da-150ml-1695961828_img_380x380_64adc6_fit_center.jpg
422217840,Mặt Nạ BNBG Glutathione Hỗ Trợ Dưỡng Sáng Da 30ml,22000,36500,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-bnbg-glutathione-duong-sang-da-30ml-1716602286_img_380x380_64adc6_fit_center.jpg
422226333,Serum Cetaphil Làm Dịu Và Phục Hồi Chuyên Sâu 30ml,915000,1078000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-serum-cetaphil-lam-diu-va-phuc-hoi-chuyen-sau-30ml_2N6WxGDioBpgk8ep_img_380x380_64adc6_fit_center.png
224100017,Serum Hada Labo Dưỡng Chuyên Biệt Ngừa Lão Hóa 30g,193000,322000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-chat-duong-da-ngan-ngua-lao-hoa-hada-labo-30g-1724143514_img_380x380_64adc6_fit_center.jpg
422210047,"Toner Milaganics Hoa Cúc & AHA Ngừa Mụn, Giảm Dầu 500ml",189000,313000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-milaganics-hoa-cuc-aha-ngua-mun-giam-dau-500ml_KUFTVZARZmKwKPjX_img_380x380_64adc6_fit_center.png
318900003,Dầu Tẩy Trang Klairs Làm Sạch Sâu Cho Mọi Loại Da 150ml,298000,425000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-318900003-1730427677_img_380x380_64adc6_fit_center.jpg
422217965,"Serum Torriden Làm Dịu, Giảm Mẩn Đỏ Cho Da Mụn 50ml",303000,506000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-serum-torriden-lam-diu-giam-man-do-cho-da-mun-50ml_JJeokMdoS1NmBPtc_img_380x380_64adc6_fit_center.png
422205932,[Mini] Gel Rửa Mặt Bioderma Dành Cho Da Dầu & Hỗn Hợp 100ml,168000,225000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-rua-mat-bioderma-danh-cho-da-dau-hon-hop-100ml-1690274065_img_380x380_64adc6_fit_center.jpg
422206102,Mặt Nạ Foodaholic Peptide Hỗ Trợ Trẻ Hoá & Mờ Nếp Nhăn 23ml,10000,18400,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422206102-1700820846_img_380x380_64adc6_fit_center.png
201600135,"Kem Dưỡng Vichy Giảm Mụn, Phục Hồi Da 50ml",509000,645000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-dang-gel-sua-vichy-danh-cho-da-mun-50ml_M9LXVxctsGVaPq6k_img_380x380_64adc6_fit_center.png
422225179,Kem Dưỡng Ẩm Cetaphil Dịu Lành Cho Da Nhạy Cảm 100g,269000,303000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-duong-am-cetaphil-diu-lanh-cho-da-nhay-cam-100g_quFfSTZafiUhEpSm_img_380x380_64adc6_fit_center.png
422218897,Tinh Chất Eucerin Phục Hồi Da Nhạy Cảm 30ml,558000,699000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-tinh-chat-eucerin-phuc-hoi-da-nhay-cam-30ml_dqvgHBLsL4arSnkc_img_380x380_64adc6_fit_center.png
222600042,Kem Chống Nắng Bio-essence Dưỡng Ẩm Da SPF50/PA+++ 40ml,178000,230000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-222600042-1703039780_img_380x380_64adc6_fit_center.jpg
422227295,[Mua 1 Tặng 1] Naris Cosmetics Kem Chống Nắng Nâng Tone Da 80g Tặng Son Thỏi Màu Ngẫu Nhiên 3.7g,396000,495000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422227295-1728871391_img_380x380_64adc6_fit_center.jpg
422209637,"Combo 10 Mặt Nạ Foodaholic Vitamin E Cấp Ẩm, Phục Hồi Da 23gx10",89000,150000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209637-1701058623_img_380x380_64adc6_fit_center.png
422208242,Tinh Chất Cocoon Nghệ Hưng Yên x2.2 Sáng Da Chuyên Sâu 30ml,417000,465000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208242-1689921150_img_380x380_64adc6_fit_center.png
422209255,"Tinh Chất Boom De Ah Dah Căng Bóng Da, Ngừa Lão Hóa 50ml",349000,582000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-chat-boom-de-ah-dah-duong-sang-cang-bong-da-50ml-1721273038_img_380x380_64adc6_fit_center.jpg
100180029,Kem Dưỡng Ngày L,310000,429000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100180029-1695971866_img_380x380_64adc6_fit_center.jpg
422215666,Sữa Chống Nắng Cocoon Chiết Xuất Bí Đao Quang Phổ Rộng 15ml,120000,185000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215666-1697450460_img_380x380_64adc6_fit_center.png
223600036,Chống Nắng Serum Senka 3 In 1 Dưỡng Sáng Da Nâng Tông 40g,160000,229000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-223600036-1698745916_img_380x380_64adc6_fit_center.jpg
422207849,"Sáp Tẩy Trang oh!oh! Hỗ Trợ Làm Sạch, Ngừa Lão Hóa Da 150ml",472000,590000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sap-tay-trang-oh-oh-lam-sach-sau-tre-hoa-da-150ml-1716972458_img_380x380_64adc6_fit_center.jpg
204100021,Tinh Chất Eucerin Giúp Giảm Nhờn & Mụn 30ml,472000,590000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-tinh-chat-duong-eucerin-lam-giam-mun-30ml_TxnGrx8LsQUX3VHD_img_380x380_64adc6_fit_center.png
226200009,Gel Rửa Mặt Acnes Giúp Kiểm Soát Nhờn 100g,54000,70000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-226200009-1699004731_img_380x380_64adc6_fit_center.jpg
422219318,Kem Dưỡng Angel,598000,999000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-duong-angel-s-liquid-giam-tham-nam-chuyen-biet-50ml-1711938798_img_380x380_64adc6_fit_center.jpg
422203146,Sữa Chống Nắng Sunplay Hiệu Chỉnh Sắc Da 50g (Hồng),155000,199000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-chong-nang-sunplay-hieu-chinh-sac-da-50g-hong-1714016347_img_380x380_64adc6_fit_center.jpg
100210016,"Serum Timeless HA + Vitamin C Cấp Ẩm, Làm Sáng Da 30ml",389000,650000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-serum-timeless-ha-vitamin-c-cap-am-lam-sang-da-30ml-1710496967_img_380x380_64adc6_fit_center.jpg
422207893,"Gel Rửa Mặt SVR Không Xà Phòng Cho Da Khô, Nhạy Cảm 200ml",271000,320000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422207893-1696652721_img_380x380_64adc6_fit_center.png
224100004,"Dung Dịch Hada Labo Dưỡng Ẩm Tối Ưu Da Thường, Khô 170ml",166000,208000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dung-dich-duong-am-hada-labo-cho-da-thuong-170ml-1724140809_img_380x380_64adc6_fit_center.jpg
422208183,Kem Chống Nắng Cell Fusion C Nâng Tông Da Tuýp 10ml,79000,140000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422208183-1702363013_img_380x380_64adc6_fit_center.png
365000017,"Mặt Nạ Foodaholic Vitamin E Cấp Ẩm, Phục Hồi Da 23g",8000,15000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-365000017-1700818495_img_380x380_64adc6_fit_center.png
422213279,Kem Chống Nắng Eucerin Cho Da Nhạy Cảm 50ml,686000,763000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-chong-nang-eucerin-cho-da-nhay-cam-50ml_eEyiJ7Ywj49368AK_img_380x380_64adc6_fit_center.png
422217969,Kem Chống Nắng Torriden Nâng Tông Da 60ml,303000,550000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-chong-nang-torriden-nang-tong-da-60ml_4qfDja9Gnr9zg7gK_img_380x380_64adc6_fit_center.png
422213991,Toner L,305000,469000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-toner-l-oreal-tai-tao-da-duong-sang-va-cang-min-128ml-1732260512_img_380x380_64adc6_fit_center.jpg
422209443,Mặt Nạ Ngủ Môi Mediheal 10ml,66000,155000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-ngu-cho-moi-mediheal-pantenolips-sleeping-mask-10ml_QEikvdUksLFcxdJt_img_380x380_64adc6_fit_center.png
422207791,"Mặt Nạ Banobagi Dưỡng Sáng, Nâng Tông Da 30gx10 Miếng",170000,242000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-banobagi-duong-sang-nang-tong-da-30gx10-mieng_QRkoCFWettyR1XQc_img_380x380_64adc6_fit_center.png
345800002,Serum Some By Mi AHA-BHA-PHA Cho Da Mụn 50ml,333000,445000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-chat-some-by-mi-cho-da-mun-50ml-1711342693_img_380x380_64adc6_fit_center.jpg
422209699,Kem Dưỡng Caryophy Cấp Ẩm Và Dưỡng Sáng Da 50ml,378000,660000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209699-1732613212_img_380x380_64adc6_fit_center.jpg
329700004,Sữa Rửa Mặt Ducray Cho Da Nhờn Mụn 200ml,351000,485000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-329700004-1705030852_img_380x380_64adc6_fit_center.jpg
422219400,Kem Dưỡng Acnes Giảm Mụn Chuyên Sâu 20g,148000,185000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-duong-acnes-giam-mun-chuyen-sau-20g-1712116886_img_380x380_64adc6_fit_center.jpg
222600053,Sữa Rửa Mặt Bio-essence Dưỡng Da Tươi Sáng Căng Mọng 100g,139000,179000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-222600053-1702098958_img_380x380_64adc6_fit_center.png
422205333,Sữa Rửa Mặt Senka Làm Sạch Sâu & Dưỡng Sáng Hồng 100g,75000,114400,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422205333-1698741702_img_380x380_64adc6_fit_center.jpg
422211388,Kem Dưỡng Bioderma Giảm Mụn & Thâm Mụn 30ml,378000,445000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211388-1690359543_img_380x380_64adc6_fit_center.png
345800003,Kem Dưỡng Some By Mi Hỗ Trợ Giảm Mụn 60g,289000,445000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-kem-duong-giam-mun-some-by-mi-60g-1711348155_img_380x380_64adc6_fit_center.jpg
100100001,Sáp Dưỡng Ẩm Vaseline Original Healing Jelly 49g,48000,65000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-100100001-1689390400_img_380x380_64adc6_fit_center.jpg
201600141,Sữa Rửa Mặt Vichy Dạng Gel Làm Sạch Sâu & Giảm Nhờn 200ml,392000,480000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-dang-gel-vichy-lam-sach-sau-cho-da-nhon-mun-200ml_5xhrBnRW5d22eHNM_img_380x380_64adc6_fit_center.png
100230070,Bông Tẩy Trang Silcot Cao Cấp Hộp 66 Miếng,38000,47700,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-bong-tay-trang-silcot-cao-cap-66-mieng-1709017901_img_380x380_64adc6_fit_center.jpg
331300017,Sữa Rửa Mặt Curél Dạng Bọt Dành Cho Da Dầu 150ml,299000,407000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-rua-mat-curel-dang-bot-cho-da-dau-150ml-1716801680_img_380x380_64adc6_fit_center.jpg
201600003,"Xịt Khoáng Vichy Làm Dịu, Củng Cố & Cấp Ẩm Cho Da 150ml",278000,339000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-xit-khoang-duong-da-vichy-150ml_gHHWTYqjYDG96wdh_img_380x380_64adc6_fit_center.png
308500035,Gel Tẩy Tế Bào Chết Naruko Chiết Xuất Tràm Trà 120g,194000,279000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-308500035-1697790677_img_380x380_64adc6_fit_center.png
223600040,Kem Dưỡng Senka Sáng Da Chống Nắng Ban Ngày 50g,186000,200000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-223600040-1698745831_img_380x380_64adc6_fit_center.jpg
422204150,Máy Rửa Mặt Halio Dành Cho Da Nhạy Cảm Màu Xanh Mint,664000,900000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-may-rua-mat-halio-danh-cho-da-nhay-cam-mau-xanh-mint-1707197020_img_380x380_64adc6_fit_center.png
422228233,Combo 9 Mặt Nạ Dừa Emmié Dưỡng Da Toàn Diện 25g,202000,584100,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422228233-1730263921_img_380x380_64adc6_fit_center.jpg
422222068,"Serum Cosrx Vitamin C 23% Sáng Da, Mờ Thâm 20g",323000,552000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-serum-cosrx-vitamin-c-23-sang-da-mo-tham-20g-1716345182_img_380x380_64adc6_fit_center.jpg
293500011,Gel Rửa Mặt SVR Dành Cho Da Nhạy Cảm 55ml,129000,155000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-rua-mat-svr-danh-cho-da-nhay-cam-55ml-1708425006_img_380x380_64adc6_fit_center.jpg
422223001,Combo L,167000,327000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-l-oreal-nuoc-tay-trang-duong-am-400ml-nuoc-tay-trang-cang-min-da-95ml-1718262454_img_380x380_64adc6_fit_center.jpg
422219558,Dung Dịch Hada Labo Dưỡng Da Ngừa Lão Hóa 170ml (Mới),233000,290000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-dung-dich-hada-labo-duong-da-ngua-lao-hoa-170ml-moi-1724144238_img_380x380_64adc6_fit_center.jpg
422209710,Mặt Nạ Banobagi Cấp Ẩm Da Căng Bóng (Xanh Dương) 30g,16000,30000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mat-na-banobagi-aqua-cap-am-da-cang-bong-xanh-duong-30g_kqvHxSGdZQssysQ6_img_380x380_64adc6_fit_center.png
213300058,Miếng Dán Mũi Lột Mụn Bioré Than Hoạt Tính (4 Miếng),23000,28000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-213300058-1704188653_img_380x380_64adc6_fit_center.png
422226121,Combo 2 Sữa Rửa Mặt Simple Dưỡng Ẩm Cho Da Dạng Gel 150ml,184000,298000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-2-sua-rua-mat-simple-duong-am-cho-da-dang-gel-150ml-1726214798_img_380x380_64adc6_fit_center.jpg
422209795,Combo 2 Mặt Nạ Nghệ Hưng Yên Cocoon Dưỡng Da Mịn Màng 30ml,232000,290000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422209795-1689827102_img_380x380_64adc6_fit_center.jpg
422209295,Nước Tẩy Trang Hada Labo Sạch Sâu Dưỡng Ẩm 240ml,97000,135000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-nuoc-tay-trang-hada-labo-sach-sau-duong-am-240ml_fVU78xqfzoNqQ5kc_img_380x380_64adc6_fit_center.png
422216556,Serum Tẩy Tế Bào Chết Care:Nel Giảm Mụn Đầu Đen 30ml,260000,299000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422216556-1701069268_img_380x380_64adc6_fit_center.png
422220084,Combo 5 Mặt Nạ Sinh Học Emmié Cấp Ẩm Sâu & Dưỡng Sáng Da 23g,135000,295000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422220084-1730364235_img_380x380_64adc6_fit_center.jpg
422217958,"Toner Torriden Dưỡng Ẩm, Sáng Bóng Da 300ml",278000,462000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-toner-torriden-hyaluronic-acid-duong-am-sang-bong-da-300ml_28HPj89Fheyx2LLK_img_380x380_64adc6_fit_center.png
248700076,Kem Dưỡng Naris Nature Làm Sáng Da Ban Đêm 50g,378000,555000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-248700076-1728983384_img_380x380_64adc6_fit_center.jpg
422227769,"Combo 3 Serum Garnier Giảm Mụn Mờ Thâm Cho Da Dầu, Mụn 30ml+7.5mlx2",305000,647000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-combo-3-serum-garnier-giam-mun-mo-tham-cho-da-dau-mun-30ml-7-5mlx2-1728529900_img_380x380_64adc6_fit_center.jpg
422217913,Khăn Mặt Khô EcoWipes Đa Năng Không Mùi Cuộn 80 Tờ,35000,40000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217913-1706079019_img_380x380_64adc6_fit_center.jpg
422203373,Sữa Rửa Mặt Simple Dưỡng Ẩm Cho Da Dạng Gel 150ml,98000,158000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-sua-rua-mat-simple-duong-am-cho-da-dang-gel-150ml-1719541467_img_380x380_64adc6_fit_center.jpg
422201124,Sữa Rửa Mặt Neutrogena Dịu Nhẹ Làm Sạch Sâu 175g,95000,160000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-neutrogena-lam-sach-sau-kiem-soat-nhon-175g_gC3uAHWQQQmV5zFe_img_380x380_64adc6_fit_center.png
100230064,Nước Tẩy Trang Bioderma Dành Cho Da Dầu & Hỗn Hợp 250ml,352000,415000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-nuoc-tay-trang-bioderma-danh-cho-da-dau-hon-hop-250ml-1690274453_img_380x380_64adc6_fit_center.jpg
205100236,Sữa Rửa Mặt L,155000,199000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-205100236-1695895888_img_380x380_64adc6_fit_center.png
422209444,Tẩy Tế Bào Chết Môi Mediheal 10ml,66000,155000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-tay-te-bao-chet-cho-moi-mediheal-pantenolips-scrub-10ml_xx6Noq51ck9KeAEF_img_380x380_64adc6_fit_center.png
422203470,Nước Tẩy Trang Pond,118000,145000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422203470-1731060222_img_380x380_64adc6_fit_center.jpg
422211489,"Combo 2 Nước Tẩy Trang Senka Ngừa Mụn, Kiểm Soát Nhờn 230ml",174000,238000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422211489-1698739787_img_380x380_64adc6_fit_center.jpg
422206541,Sữa Rửa Mặt Eucerin Tạo Bọt Làm Sáng Da 50g ,179000,199000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-sua-rua-mat-eucerin-tao-bot-lam-sang-da-50gr_rSb6XG7W4JebU4YH_img_380x380_64adc6_fit_center.png
355500010,Mặt Nạ Avander Đất Sét Bùn Non Se Khít Lỗ Chân Lông 110g,66000,71000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-355500010-1703580558_img_380x380_64adc6_fit_center.png
422213288,"Serum innisfree Trà Xanh Dưỡng Ẩm, Cấp Nước 80ml (Mới)",535000,670000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213288-1693808843_img_380x380_64adc6_fit_center.png
222600008,"Kem Dưỡng Bio-essence Hỗ Trợ Nâng Cơ, Săn Chắc Da 45g",415000,576500,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-222600008-1702375231_img_380x380_64adc6_fit_center.png
422204925,Mặt Nạ Ngủ Garnier Tinh Chất Sữa Chua Sáng Da Ban Đêm 50ml,162000,209000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-mat-na-ngu-garnier-tinh-chat-sua-chua-sang-da-ban-dem-50ml-1728105387_img_380x380_64adc6_fit_center.jpg
422217841,"Mặt Nạ BNBG Exosome Nâng Cơ, Trẻ Hoá Da 30ml",22000,36500,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422217841-1705906067_img_380x380_64adc6_fit_center.png
422225406,[Mini] Serum d,284000,299000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-mini-serum-d-alba-dang-xit-nam-truffle-trang-cang-bong-da-50ml_M1guhT9mGVY2ghuc_img_380x380_64adc6_fit_center.png
422207808,"Dầu Olive Milaganics Nguyên Chất Dưỡng Da, Dưỡng Tóc 250ml",98000,199000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dau-olive-milaganics-nguyen-chat-duong-da-duong-toc-250ml_4j9m1B5Mfj9UxrPq_img_380x380_64adc6_fit_center.png
422213312,Combo 2 Sữa Rửa Mặt Senka Dành Cho Da Mụn 100g,159000,228000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422213312-1698732881_img_380x380_64adc6_fit_center.jpg
422205683,Serum Pond,193000,246000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-tinh-chat-pond-s-duong-sang-min-va-lam-mo-tham-da-30g-1724297140_img_380x380_64adc6_fit_center.jpg
422227685,Dung Dịch Tẩy Da Chết DrCeutics 2% BHA Nền Cồn 100ml,114000,120000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-dung-dich-tay-da-chet-drceutics-2-bha-nen-con-100ml_ZHUkvMAnhumeZ9Wg_img_380x380_64adc6_fit_center.png
422223703,Kem Chống Nắng d,437000,816000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-kem-chong-nang-d-alba-vat-ly-diu-nhe-cho-da-nhay-cam-50ml_EWjRA4NXzjkuGS6i_img_380x380_64adc6_fit_center.png
422219315,Gel Rửa Mặt Bioderma Làm Sạch Sâu Và Giảm Mụn 200ml,274000,365000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-gel-rua-mat-bioderma-lam-sach-sau-va-giam-mun-200ml-1712049339_img_380x380_64adc6_fit_center.jpg
422219812,"Combo La Roche-Posay Kem Dưỡng Giảm Mụn Hiệu Quả 40ml + Gel Rửa Mặt Cho Da Dầu, Nhạy Cảm 50ml",384000,480000,https://media.hcdn.vn/catalog/product/p/r/promotions-auto-combo-la-roche-posay-kem-duong-giam-mun-hieu-qua-40ml-gel-rua-mat-cho-da-dau-nhay-cam-50ml_Rr3H9J53HvZNhNMm_img_380x380_64adc6_fit_center.png
422215269,Thanh Lăn Mặt Nạ Đất Sét Skintific Tro Núi Lửa Sạch Sâu 40g,134000,190000,https://media.hcdn.vn/catalog/product/f/a/facebook-dynamic-422215269-1696563906_img_380x380_64adc6_fit_center.png
